GHGN-2301-MONOMER	GHGN-2301	Q97N37	serine protease	
GHGN-610-MONOMER	GHGN-610	Q97S15	amino acid ABC transporter permease	
GHGN-61-MONOMER	GHGN-61	Q97T94	orf	
GHGN-1155-MONOMER	GHGN-1155	Q97QQ1	orf	
GHGN-1624-MONOMER	GHGN-1624	Q97PJ5	PTS system transporter subunit IIC	
GHGN-327-MONOMER	GHGN-327	Q97SL1	PTS system transporter subunit IIA	
GHGN-2300-MONOMER	GHGN-2300	P0A4S3	rRNA large subunit methyltransferase	
GHGN-609-MONOMER	GHGN-609	Q97S16	amino acid ABC transporter permease	
GHGN-1154-MONOMER	GHGN-1154	Q97QQ2	orf	
GHGN-1623-MONOMER	GHGN-1623	Q97PJ6	allulose-6-phosphate 3-epimerase	
GHGN-608-MONOMER	GHGN-608	Q97S17	oxidoreductase	
GHGN-2298-MONOMER	GHGN-2298	P72507	competence stimulating peptide 2	
GHGN-1153-MONOMER	GHGN-1153	Q97QQ3	orf	
GHGN-326-MONOMER	GHGN-326	Q97SL2	gluconate 5-dehydrogenase	
GHGN-60-MONOMER	GHGN-60	Q97T95	phosphoribosylaminoimidazole carboxylase ATPase subunit	
GHGN-1622-MONOMER	GHGN-1622	Q2MGF7	transketolase	
GHGN-607-MONOMER	GHGN-607	P0A4S1	fructose-bisphosphate aldolase	
GHGN-1151-MONOMER	GHGN-1151	Q97QQ4	orf	
GHGN-2297-MONOMER	GHGN-2297	I6L8Q4	sensor histidine kinase ComD	
GHGN-325-MONOMER	GHGN-325	Q97SL3	orf	
GHGN-606-MONOMER	GHGN-606	I6L8U7	sensor histidine kinase VncS	
GHGN-1619-MONOMER	GHGN-1619	Q97PJ7	orf	
GHGN-1150-MONOMER	GHGN-1150	Q97QQ5	orf	
GHGN-2296-MONOMER	GHGN-2296	I6L8U8	response regulator ComE	
GHGN-605-MONOMER	GHGN-605	I6L8W1	DNA-binding response regulator VncR	
GHGN-59-MONOMER	GHGN-59	Q97T96	phosphoribosylaminoimidazole carboxylase catalytic subunit	
GHGN-1618-MONOMER	GHGN-1618	Q97PJ8	orf	
GHGN-1149-MONOMER	GHGN-1149	Q97QQ6	orf	
GHGN-324-MONOMER	GHGN-324	Q97SL4	carbohydrate kinase	
GHGN-2293-MONOMER	GHGN-2293	Q97N38	TetR family transcriptional regulator	
GHGN-604-MONOMER	GHGN-604	I6L8S7	transmembrane protein Vexp3	
GHGN-1617-MONOMER	GHGN-1617	Q97PJ9	orf	
GHGN-1148-MONOMER	GHGN-1148	Q97QQ7	orf	
GHGN-2292-MONOMER	GHGN-2292	Q97N39	orf	
GHGN-323-MONOMER	GHGN-323	Q97SL5	keto-hydroxyglutarate-aldolase/keto-deoxy-phosphogluconate aldolase	
GHGN-58-MONOMER	GHGN-58	Q97T97	orf	
GHGN-603-MONOMER	GHGN-603	I6L8R1	ABC transporter ATP-binding protein	
GHGN-1147-MONOMER	GHGN-1147	Q97QQ8	orf	
GHGN-2290-MONOMER	GHGN-2290	Q97N40	ABC transporter permease	
GHGN-1616-MONOMER	GHGN-1616	Q97PK0	orf	
GHGN-602-MONOMER	GHGN-602	Q97S18	transmembrane protein Vexp1	
GHGN-2289-MONOMER	GHGN-2289	Q97N41	ABC transporter ATP-binding protein	
GHGN-322-MONOMER	GHGN-322	Q97SL6	orf	
GHGN-1146-MONOMER	GHGN-1146	Q97QQ9	orf	
GHGN-57-MONOMER	GHGN-57	Q97T98	phosphoribosylamine--glycine ligase	
GHGN-601-MONOMER	GHGN-601	Q97S19	orf	
GHGN-2288-MONOMER	GHGN-2288	P67595	tryptophanyl-tRNA synthetase	
GHGN-1615-MONOMER	GHGN-1615	Q97PK1	oxidoreductase, DadA family protein	
GHGN-1145-MONOMER	GHGN-1145	Q97QR0	orf	
GHGN-320-MONOMER	GHGN-320	Q54873	hyaluronidase	
GHGN-599-MONOMER	GHGN-599	Q97S20	orf	
GHGN-2287-MONOMER	GHGN-2287	Q97N43	inosine 5'-monophosphate dehydrogenase	
GHGN-56-MONOMER	GHGN-56	Q97T99	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	PurH
GHGN-1144-MONOMER	GHGN-1144	Q97QR1	orf	
GHGN-598-MONOMER	GHGN-598	Q97S21	orf	
GHGN-2286-MONOMER	GHGN-2286	Q97N44	recombination protein F	RecF
GHGN-1614-MONOMER	GHGN-1614	Q97PK2	UDP-glucose 4-epimerase	
GHGN-319-MONOMER	GHGN-319	Q97SL7	glutathione peroxidase	
GHGN-2285-MONOMER	GHGN-2285	Q97N45	orf	
GHGN-1143-MONOMER	GHGN-1143	Q97QR2	orf	
GHGN-597-MONOMER	GHGN-597	Q97S23	orf	
GHGN-55-MONOMER	GHGN-55	Q97TA0	vanZ protein	
GHGN-2284-MONOMER	GHGN-2284	Q97N46	orf	
GHGN-1613-MONOMER	GHGN-1613	Q97PK3	glycosyl transferase family protein	
GHGN-1142-MONOMER	GHGN-1142	Q97QR3	GTP-binding protein	
GHGN-596-MONOMER	GHGN-596	Q97S24	orf	
GHGN-318-MONOMER	GHGN-318	Q97SL8	glycosyl hydrolase	
GHGN-1141-MONOMER	GHGN-1141	Q97QR4	orf	
GHGN-2283-MONOMER	GHGN-2283	Q97N47	M16 family peptidase	
GHGN-595-MONOMER	GHGN-595	Q97S25	cysteinyl-tRNA synthetase	CysS
GHGN-317-MONOMER	GHGN-317	Q97SL9	orf	
GHGN-54-MONOMER	GHGN-54	Q97TA1	phosphoribosylglycinamide formyltransferase	PurN
GHGN-1612-MONOMER	GHGN-1612	Q97PK4	ferredoxin	
GHGN-1140-MONOMER	GHGN-1140	Q97QR5	orf	
GHGN-2282-MONOMER	GHGN-2282	Q97N48	orf	
GHGN-594-MONOMER	GHGN-594	Q97S26	acetyltransferase	
GHGN-1611-MONOMER	GHGN-1611	Q97PK5	orf	
GHGN-1139-MONOMER	GHGN-1139	Q97QR6	orf	
GHGN-316-MONOMER	GHGN-316	Q97SM0	cellobiose phosphotransferase system IIC component	CelD
GHGN-593-MONOMER	GHGN-593	Q97S27	serine acetyltransferase	
GHGN-2281-MONOMER	GHGN-2281	Q97N49	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	
GHGN-53-MONOMER	GHGN-53	Q97TA2	phosphoribosylaminoimidazole synthetase	
GHGN-1138-MONOMER	GHGN-1138	Q97QR7	orf	
GHGN-1610-MONOMER	GHGN-1610	Q97PK6	cytidylate kinase	Cmk
GHGN-592-MONOMER	GHGN-592	Q97S28	polynucleotide phosphorylase	
GHGN-315-MONOMER	GHGN-315	Q97SM1	orf	
GHGN-2280-MONOMER	GHGN-2280	Q97N50	cobalt transporter ATP-binding subunit	CbiO
GHGN-1137-MONOMER	GHGN-1137	Q97QR8	orf	
GHGN-591-MONOMER	GHGN-591	Q97S29	orf	
GHGN-2279-MONOMER	GHGN-2279	Q97N51	cobalt transporter ATP-binding subunit	CbiO
GHGN-1609-MONOMER	GHGN-1609	Q97PK7	phnA protein	
GHGN-1136-MONOMER	GHGN-1136	Q97QR9	transcriptional regulator	
GHGN-314-MONOMER	GHGN-314	Q97SM2	cellobiose phosphotransferase system IIA component	CelC
GHGN-52-MONOMER	GHGN-52	Q97TA3	amidophosphoribosyltransferase	
GHGN-590-MONOMER	GHGN-590	Q97S30	5,10-methylenetetrahydrofolate reductase	
GHGN-2278-MONOMER	GHGN-2278	Q97N52	orf	
GHGN-1608-MONOMER	GHGN-1608	Q97PK8	orf	
GHGN-1135-MONOMER	GHGN-1135	Q97QS0	transcriptional regulator	
GHGN-589-MONOMER	GHGN-589	Q97S31	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	
GHGN-313-MONOMER	GHGN-313	Q97SM3	PTS system transporter subunit IIA	
GHGN-1607-MONOMER	GHGN-1607	Q97PK9	orf	
GHGN-2277-MONOMER	GHGN-2277	Q97N53	rod shape-determining protein MreC	
GHGN-588-MONOMER	GHGN-588	Q97S32	transcriptional regulator	
GHGN-51-MONOMER	GHGN-51	Q97TA4	phosphoribosylformylglycinamidine synthase	
GHGN-1606-MONOMER	GHGN-1606	Q97PL0	tRNA pseudouridine synthase A	TruA
GHGN-1134-MONOMER	GHGN-1134	Q97QS1	phage integrase family integrase/recombinase	
GHGN-2276-MONOMER	GHGN-2276	Q97N54	rod shpae-determining protein MreD	
GHGN-586-MONOMER	GHGN-586	Q97S33	orf	
GHGN-312-MONOMER	GHGN-312	Q97SM4	transcriptional regulator	
GHGN-1605-MONOMER	GHGN-1605	Q97PL1	phosphomethylpyrimidine kinase	
GHGN-585-MONOMER	GHGN-585	Q97S34	phenylalanyl-tRNA synthetase subunit beta	PheT
GHGN-1133-MONOMER	GHGN-1133	Q97QS2	phosphopyruvate hydratase	Eno
GHGN-2275-MONOMER	GHGN-2275	Q97N55	orf	
GHGN-1604-MONOMER	GHGN-1604	Q97PL2	orf	
GHGN-584-MONOMER	GHGN-584	Q97S35	acetyltransferase	
GHGN-311-MONOMER	GHGN-311	Q97SM5	PTS system cellobiose transporter subunit IIB	CelB
GHGN-50-MONOMER	GHGN-50	Q07296	phosphoribosylaminoimidazole-succinocarboxamide synthase	
GHGN-1132-MONOMER	GHGN-1132	Q97QS3	orf	
GHGN-2274-MONOMER	GHGN-2274	Q97N56	30S ribosomal protein S2	RpsB
GHGN-583-MONOMER	GHGN-583	Q97S36	phenylalanyl-tRNA synthetase subunit alpha	PheS
GHGN-1603-MONOMER	GHGN-1603	Q97PL3	orf	
GHGN-1131-MONOMER	GHGN-1131	Q97QS4	orf	
GHGN-582-MONOMER	GHGN-582	Q97S37	6-phospho-beta-glucosidase	
GHGN-310-MONOMER	GHGN-310	Q97SM6	orf	
GHGN-2273-MONOMER	GHGN-2273	P0A3B7	elongation factor Ts	Tsf
GHGN-581-MONOMER	GHGN-581	Q97S38	PTS system beta-glucosides-specific transporter subunit IIABC	
GHGN-49-MONOMER	GHGN-49	P36498	competence factor transport protein ComB	
GHGN-1129-MONOMER	GHGN-1129	Q97QS5	glycogen synthase	GlgA
GHGN-2269-MONOMER	GHGN-2269	Q97N57	cysteine synthase	
GHGN-580-MONOMER	GHGN-580	Q97S39	transcription antiterminator Lict	
GHGN-309-MONOMER	GHGN-309	Q97SM7	6-phospho-beta-glucosidase	CelA
GHGN-1602-MONOMER	GHGN-1602	Q97CV5	IS1380-Spn1 transposase	
GHGN-1128-MONOMER	GHGN-1128	Q97QS6	glycogen biosynthesis protein GlgD	
GHGN-579-MONOMER	GHGN-579	Q97S40	helicase	
GHGN-2268-MONOMER	GHGN-2268	Q97N58	orf	
GHGN-1599-MONOMER	GHGN-1599	Q97PL4	orf	
GHGN-1127-MONOMER	GHGN-1127	Q97QS7	glucose-1-phosphate adenylyltransferase	GlgC
GHGN-578-MONOMER	GHGN-578	Q97S41	orf	
GHGN-48-MONOMER	GHGN-48	Q03727	competence factor transporting ATP-binding protein/permease ComA	
GHGN-308-MONOMER	GHGN-308	Q97SM8	orf	
GHGN-577-MONOMER	GHGN-577	Q97S42	orf	
GHGN-2267-MONOMER	GHGN-2267	Q97N59	helicase	
GHGN-1598-MONOMER	GHGN-1598	Q97PL5	proline dipeptidase	
GHGN-1126-MONOMER	GHGN-1126	Q97QS8	glycogen branching protein	
GHGN-575-MONOMER	GHGN-575	Q97S43	cell filamentation protein Fic-like protein	
GHGN-306-MONOMER	GHGN-306	Q97SM9	orf	
GHGN-1597-MONOMER	GHGN-1597	Q97PL6	orf	
GHGN-1125-MONOMER	GHGN-1125	Q97QS9	orf	
GHGN-574-MONOMER	GHGN-574	Q97S44	orf	
GHGN-47-MONOMER	GHGN-47	I6L8V2	bacteriocin BlpU	
GHGN-2266-MONOMER	GHGN-2266	Q97N60	competence protein ComF	
GHGN-573-MONOMER	GHGN-573	Q2MGH8	type II DNA modification methyltransferase	
GHGN-1124-MONOMER	GHGN-1124	Q97QT0	glyceraldehyde-3-phosphate dehydrogenase	
GHGN-305-MONOMER	GHGN-305	Q97SN0	orf	
GHGN-1596-MONOMER	GHGN-1596	Q97PL7	orf	
GHGN-572-MONOMER	GHGN-572	Q97S45	valyl-tRNA synthetase	ValS
GHGN-2265-MONOMER	GHGN-2265	Q97N61	ribosomal subunit interface protein	
GHGN-1123-MONOMER	GHGN-1123	Q97QT1	pullulanase	
GHGN-571-MONOMER	GHGN-571	Q97S46	orf	
GHGN-46-MONOMER	GHGN-46	Q97TA5	orf	
GHGN-304-MONOMER	GHGN-304	Q97SN1	orf	
GHGN-1595-MONOMER	GHGN-1595	Q97PL8	pyridine nucleotide-disulfide oxidoreductase	
GHGN-1122-MONOMER	GHGN-1122	Q97QT2	NAD-dependent DNA ligase LigA	LigA
GHGN-2264-MONOMER	GHGN-2264	Q97N62	DHH subfamily 1 protein	
GHGN-570-MONOMER	GHGN-570	Q97S47	acetyltransferase	
GHGN-1121-MONOMER	GHGN-1121	Q97QT3	transporter	
GHGN-303-MONOMER	GHGN-303	Q97SN2	orf	
GHGN-1594-MONOMER	GHGN-1594	Q97PL9	oxalate:formate antiporter	
GHGN-569-MONOMER	GHGN-569	Q97S48	orf	
GHGN-44-MONOMER	GHGN-44	I6L8P8	acyl carrier protein	
GHGN-2263-MONOMER	GHGN-2263	P66320	50S ribosomal protein L9	RplI
GHGN-568-MONOMER	GHGN-568	Q97S49	orf	
GHGN-1120-MONOMER	GHGN-1120	Q97QT4	transcriptional regulator MutR	
GHGN-1593-MONOMER	GHGN-1593	P0A4D7	ATP-dependent RNA helicase	
GHGN-302-MONOMER	GHGN-302	Q97SN3	orf	
GHGN-567-MONOMER	GHGN-567	Q97S50	orf	
GHGN-1119-MONOMER	GHGN-1119	Q97QT5	ABC transporter ATP-binding protein	
GHGN-2262-MONOMER	GHGN-2262	Q97N64	replicative DNA helicase	
GHGN-566-MONOMER	GHGN-566	Q97S51	orf	
GHGN-43-MONOMER	GHGN-43	Q97TA6	glycerol-3-phosphate acyltransferase PlsX	
GHGN-1592-MONOMER	GHGN-1592	Q97PM0	orf	
GHGN-301-MONOMER	GHGN-301	Q97SN4	30S ribosomal protein S9	RpsI
GHGN-1118-MONOMER	GHGN-1118	Q97QT6	DNA-binding protein HU	
GHGN-565-MONOMER	GHGN-565	Q97S52	orf	
GHGN-2261-MONOMER	GHGN-2261	Q97N65	orf	
GHGN-1591-MONOMER	GHGN-1591	Q97PM1	transcriptional repressor CodY	
GHGN-42-MONOMER	GHGN-42	Q97TA7	DNA repair protein RecO	RecO
GHGN-564-MONOMER	GHGN-564	Q97S53	orf	
GHGN-2260-MONOMER	GHGN-2260	I6L8U9	choline binding protein D	
GHGN-1117-MONOMER	GHGN-1117	Q97QT7	degV family protein	
GHGN-300-MONOMER	GHGN-300	Q97SN5	50S ribosomal protein L13	RplM
GHGN-563-MONOMER	GHGN-563	Q97S54	orf	
GHGN-1590-MONOMER	GHGN-1590	Q97PM2	isochorismatase	
GHGN-562-MONOMER	GHGN-562	Q97S55	orf	
GHGN-1588-MONOMER	GHGN-1588	Q97PM3	IS1167, transposase	
GHGN-1116-MONOMER	GHGN-1116	Q97QT8	orf	
GHGN-299-MONOMER	GHGN-299	Q97SN6	orf	
GHGN-2259-MONOMER	GHGN-2259	Q97N66	orf	
GHGN-561-MONOMER	GHGN-561	Q97S56	ribosome-binding factor A	RbfA
GHGN-41-MONOMER	GHGN-41	Q97TA8	aromatic amino acid aminotransferase	
GHGN-1587-MONOMER	GHGN-1587	Q97PM4	orf	
GHGN-1115-MONOMER	GHGN-1115	Q97QT9	bifunctional riboflavin kinase/FMN adenylyltransferase	
GHGN-2258-MONOMER	GHGN-2258	Q97N67	orf	
GHGN-560-MONOMER	GHGN-560	Q97S57	translation initiation factor IF-2	InfB
GHGN-298-MONOMER	GHGN-298	P22291	bifunctional folate synthesis protein	
GHGN-1586-MONOMER	GHGN-1586	Q97PM5	sugar ABC transporter ATP-binding protein	
GHGN-1114-MONOMER	GHGN-1114	Q97QU0	orf	
GHGN-559-MONOMER	GHGN-559	Q97S58	orf	
GHGN-40-MONOMER	GHGN-40	Q97TA9	orf	
GHGN-2257-MONOMER	GHGN-2257	Q97N68	ABC transporter permease	
GHGN-1585-MONOMER	GHGN-1585	Q97PM6	orf	
GHGN-297-MONOMER	GHGN-297	P51595	GTP cyclohydrolase I	FolE
GHGN-1113-MONOMER	GHGN-1113	Q97QU1	orf	
GHGN-558-MONOMER	GHGN-558	Q97S59	orf	
GHGN-2256-MONOMER	GHGN-2256	Q97N69	ABC transporter substrate-binding protein	
GHGN-1584-MONOMER	GHGN-1584	Q97PM7	orf	
GHGN-39-MONOMER	GHGN-39	Q97TB0	orf	
GHGN-557-MONOMER	GHGN-557	Q97S60	transcription elongation factor NusA	NusA
GHGN-2255-MONOMER	GHGN-2255	Q97N70	ABC transporter ATP-binding protein	
GHGN-1583-MONOMER	GHGN-1583	P63544	adenine phosphoribosyltransferase	
GHGN-1112-MONOMER	GHGN-1112	P66135	50S ribosomal protein L27	RpmA
GHGN-296-MONOMER	GHGN-296	Q97SN7	dihydrofolate synthetase	
GHGN-556-MONOMER	GHGN-556	Q97S61	orf	
GHGN-2254-MONOMER	GHGN-2254	Q97N71	CtsR family transcriptional regulator	
GHGN-1582-MONOMER	GHGN-1582	Q97PM9	homoserine O-succinyltransferase	
GHGN-1111-MONOMER	GHGN-1111	Q97QU3	orf	
GHGN-38-MONOMER	GHGN-38	P59199	DNA polymerase I	
GHGN-295-MONOMER	GHGN-295	P05382	dihydropteroate synthase	
GHGN-1581-MONOMER	GHGN-1581	Q97PN0	orf	
GHGN-1110-MONOMER	GHGN-1110	Q97QU4	50S ribosomal protein L21	RplU
GHGN-555-MONOMER	GHGN-555	P67506	tRNA (guanine-N(7)-)-methyltransferase	TrmB
GHGN-2253-MONOMER	GHGN-2253	Q97N72	ATP-dependent Clp protease ATP-binding subunit	
GHGN-554-MONOMER	GHGN-554	Q97S63	orf	
GHGN-294-MONOMER	GHGN-294	Q97SN8	orf	
GHGN-1580-MONOMER	GHGN-1580	P66942	triosephosphate isomerase	TpiA
GHGN-1109-MONOMER	GHGN-1109	Q97QU5	orf	
GHGN-2252-MONOMER	GHGN-2252	I6L8R5	DNA-binding response regulator	
GHGN-37-MONOMER	GHGN-37	Q97TB1	orf	
GHGN-553-MONOMER	GHGN-553	Q97S64	orf	
GHGN-1579-MONOMER	GHGN-1579	Q2MGF6	lysozyme	LytC
GHGN-1108-MONOMER	GHGN-1108	Q97QU6	orf	
GHGN-293-MONOMER	GHGN-293	Q97SN9	xanthine/uracil permease	
GHGN-2251-MONOMER	GHGN-2251	I6L8N7	sensor histidine kinase	
GHGN-1578-MONOMER	GHGN-1578	Q97PN2	non-heme iron-containing ferritin	
GHGN-1107-MONOMER	GHGN-1107	P67266	orf	
GHGN-552-MONOMER	GHGN-552	I6L8Q0	orf	
GHGN-1577-MONOMER	GHGN-1577	Q54801	dihydrofolate reductase	
GHGN-292-MONOMER	GHGN-292	Q97SP0	Cof family protein	
GHGN-36-MONOMER	GHGN-36	Q97TB2	competence-induced protein Ccs16	
GHGN-2250-MONOMER	GHGN-2250	Q97N73	orf	
GHGN-1105-MONOMER	GHGN-1105	Q97QU8	phosphotransacetylase	EutD
GHGN-551-MONOMER	GHGN-551	I6L8W7	orf	
GHGN-1576-MONOMER	GHGN-1576	Q97PN3	orf	
GHGN-1104-MONOMER	GHGN-1104	Q97QU9	ribosomal large subunit pseudouridine synthase D	
GHGN-291-MONOMER	GHGN-291	Q97SP1	alcohol dehydrogenase	
GHGN-2249-MONOMER	GHGN-2249	Q97N74	choline binding protein A	
GHGN-1575-MONOMER	GHGN-1575	P63791	ATP-dependent protease ATP-binding subunit ClpX	ClpX
GHGN-550-MONOMER	GHGN-550	I6L8V6	immunity protein BlpY	
GHGN-35-MONOMER	GHGN-35	Q97TB3	orf	
GHGN-1103-MONOMER	GHGN-1103	P65779	inorganic polyphosphate/ATP-NAD kinase	PpnK
GHGN-1574-MONOMER	GHGN-1574	P64072	ribosome biogenesis GTP-binding protein YsxC	EngB
GHGN-549-MONOMER	GHGN-549	I6L8T4	immunity protein BlpX	
GHGN-290-MONOMER	GHGN-290	Q97SP2	PTS system mannose-specific transporter subunit IIAB	
GHGN-2248-MONOMER	GHGN-2248	Q97N75	NifR3 family TIM-barrel protein	
GHGN-1102-MONOMER	GHGN-1102	Q97QV1	orf	
GHGN-1573-MONOMER	GHGN-1573	Q97PN6	endoribonuclease L-PSP	
GHGN-1101-MONOMER	GHGN-1101	Q97QV2	orf	
GHGN-548-MONOMER	GHGN-548	Q97S65	orf	
GHGN-289-MONOMER	GHGN-289	Q97SP3	PTS system mannose-specific transporter subunit IIC	
GHGN-1572-MONOMER	GHGN-1572	Q97PN7	orf	
GHGN-33-MONOMER	GHGN-33	P65239	ribose-phosphate pyrophosphokinase	
GHGN-1100-MONOMER	GHGN-1100	P65241	ribose-phosphate pyrophosphokinase	
GHGN-2247-MONOMER	GHGN-2247	P64403	heat shock protein 33	HslO
GHGN-1099-MONOMER	GHGN-1099	Q97QV4	class-V aminotransferase	
GHGN-547-MONOMER	GHGN-547	Q97S66	orf	
GHGN-288-MONOMER	GHGN-288	Q97SP4	PTS system mannose-specific transporter subunit IID	
GHGN-1571-MONOMER	GHGN-1571	Q97PN8	orf	
GHGN-2246-MONOMER	GHGN-2246	Q97N77	orf	
GHGN-1098-MONOMER	GHGN-1098	Q97QV5	orf	
GHGN-1097-MONOMER	GHGN-1097	Q97QV6	orf	
GHGN-546-MONOMER	GHGN-546	I6L8T3	bacteriocin BlpO	
GHGN-32-MONOMER	GHGN-32	Q97TB5	orf	
GHGN-2245-MONOMER	GHGN-2245	P63742	glycerol kinase	GlpK
GHGN-287-MONOMER	GHGN-287	Q97SP5	aminopeptidase	
GHGN-1570-MONOMER	GHGN-1570	Q97PN9	orf	
GHGN-1096-MONOMER	GHGN-1096	Q97QV7	orf	
GHGN-545-MONOMER	GHGN-545	I6L8W6	BlpN protein	
GHGN-1095-MONOMER	GHGN-1095	Q97QV8	redox-sensing transcriptional repressor Rex	
GHGN-2244-MONOMER	GHGN-2244	P35596	orf	
GHGN-286-MONOMER	GHGN-286	Q97SP6	ribosomal small subunit pseudouridine synthase A	
GHGN-1569-MONOMER	GHGN-1569	Q97PP0	pyridine nucleotide-disulfide oxidoreductase family protein	
GHGN-1094-MONOMER	GHGN-1094	Q97QV9	glutamine amidotransferase	
GHGN-544-MONOMER	GHGN-544	I6L8W9	bacteriocin BlpM	
GHGN-31-MONOMER	GHGN-31	Q97TB6	orf	
GHGN-2243-MONOMER	GHGN-2243	P0A3Q7	glycerol uptake facilitator protein	
GHGN-285-MONOMER	GHGN-285	Q97SP7	orf	
GHGN-1568-MONOMER	GHGN-1568	Q97PP1	orf	
GHGN-1093-MONOMER	GHGN-1093	Q97QW0	DNA repair protein RadC	RadC
GHGN-543-MONOMER	GHGN-543	I6L8R0	IS1381 transposase protein B	
GHGN-2242-MONOMER	GHGN-2242	Q97N79	orf	
GHGN-284-MONOMER	GHGN-284	Q97SP8	aminopeptidase	
GHGN-1092-MONOMER	GHGN-1092	Q97QW1	ATP-dependent DNA helicase PcrA	
GHGN-497-MONOMER	GHGN-497	Q97S95	orf	
GHGN-1567-MONOMER	GHGN-1567	Q97PP2	orf	
GHGN-2169-MONOMER	GHGN-2169	P59213	maltose/maltodextrin ABC transporter maltose/maltodextrin-binding protein	
GHGN-1497-MONOMER	GHGN-1497	Q97PV1	glycerol uptake facilitator protein	
GHGN-1023-MONOMER	GHGN-1023	Q97R22	thymidine kinase	
GHGN-30-MONOMER	GHGN-30	Q97TB7	orf	
GHGN-542-MONOMER	GHGN-542	I6L8N5	IS1381 transposase protein A	
GHGN-2241-MONOMER	GHGN-2241	Q97N80	orf	
GHGN-1091-MONOMER	GHGN-1091	Q97QW2	IS1381 transposase protein B	
GHGN-2168-MONOMER	GHGN-2168	P0A3Q0	4-alpha-glucanotransferase	
GHGN-283-MONOMER	GHGN-283	Q97SP9	orf	
GHGN-1566-MONOMER	GHGN-1566	Q97PP3	orf	
GHGN-244-MONOMER	GHGN-244	P67382	orf	
GHGN-496-MONOMER	GHGN-496	Q97S96	orf	
GHGN-1496-MONOMER	GHGN-1496	Q97PV2	orf	
GHGN-2167-MONOMER	GHGN-2167	P29849	glycogen phosphorylase	
GHGN-1022-MONOMER	GHGN-1022	P67530	4-oxalocrotonate tautomerase	
GHGN-2238-MONOMER	GHGN-2238	Q97CV5	IS1380-Spn1 transposase	
GHGN-541-MONOMER	GHGN-541	I6L8T5	immunity protein BlpL	
GHGN-1089-MONOMER	GHGN-1089	Q97QW3	methionine aminopeptidase	
GHGN-2166-MONOMER	GHGN-2166	Q97ND8	orf	
GHGN-1565-MONOMER	GHGN-1565	Q97PP4	phosphoglucosamine mutase	GlmM
GHGN-282-MONOMER	GHGN-282	Q97SQ0	orf	
GHGN-1495-MONOMER	GHGN-1495	P64030	elongation factor Tu	Tuf
GHGN-1021-MONOMER	GHGN-1021	Q97R24	tRNA modification GTPase TrmE	TrmE
GHGN-28-MONOMER	GHGN-28	Q97TB8	orf	
GHGN-495-MONOMER	GHGN-495	Q97S97	orf	
GHGN-2237-MONOMER	GHGN-2237	Q97N81	orf	
GHGN-2165-MONOMER	GHGN-2165	Q97ND9	orf	
GHGN-1564-MONOMER	GHGN-1564	Q97PP5	orf	
GHGN-1088-MONOMER	GHGN-1088	Q97QW4	orf	
GHGN-243-MONOMER	GHGN-243	Q97ST6	50S ribosomal protein L17	RplQ
GHGN-1494-MONOMER	GHGN-1494	Q97PV4	orf	
GHGN-1019-MONOMER	GHGN-1019	Q97R25	dihydrodipicolinate synthase	DapA
GHGN-540-MONOMER	GHGN-540	I6L8P0	orf	
GHGN-2164-MONOMER	GHGN-2164	Q97NE0	rRNA (guanine-N1-)-methyltransferase	
GHGN-1563-MONOMER	GHGN-1563	Q97PP6	degV family protein	
GHGN-281-MONOMER	GHGN-281	Q97SQ1	orf	
GHGN-2236-MONOMER	GHGN-2236	P0A398	D-alanine--poly(phosphoribitol) ligase subunit 1	
GHGN-1087-MONOMER	GHGN-1087	Q97QW5	acetyltransferase	
GHGN-494-MONOMER	GHGN-494	Q97S98	PAP2 family protein	
GHGN-1493-MONOMER	GHGN-1493	Q97PV5	orf	
GHGN-2163-MONOMER	GHGN-2163	Q97NE1	orf	
GHGN-1018-MONOMER	GHGN-1018	Q97R26	aspartate-semialdehyde dehydrogenase	
GHGN-27-MONOMER	GHGN-27	Q97TB9	deoxyuridine 5'-triphosphate nucleotidohydrolase	Dut
GHGN-539-MONOMER	GHGN-539	Q97S67	orf	
GHGN-2162-MONOMER	GHGN-2162	Q97NE2	cation transporter E1-E2 family ATPase	
GHGN-2235-MONOMER	GHGN-2235	Q97N83	dltB protein	
GHGN-1086-MONOMER	GHGN-1086	Q97QW6	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	
GHGN-1491-MONOMER	GHGN-1491	Q97PV6	IS3-Spn1, transposase	
GHGN-1562-MONOMER	GHGN-1562	Q97PP7	orf	
GHGN-242-MONOMER	GHGN-242	P66708	DNA-directed RNA polymerase subunit alpha	
GHGN-280-MONOMER	GHGN-280	Q97SQ2	DNA polymerase III PolC	PolC
GHGN-1016-MONOMER	GHGN-1016	Q97R27	orf	
GHGN-493-MONOMER	GHGN-493	Q97S99	orf	
GHGN-2161-MONOMER	GHGN-2161	Q97NE3	tyrosyl-tRNA synthetase	
GHGN-1085-MONOMER	GHGN-1085	Q97QW7	orf	
GHGN-2234-MONOMER	GHGN-2234	P63957	D-alanine--poly(phosphoribitol) ligase subunit 2	
GHGN-1489-MONOMER	GHGN-1489	Q97PV7	DEAD/DEAH box helicase	
